Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
1.42,-2.169E-11,-1.1286E-10,1.0847E-10,0.05,-2305209774.08944,,
1.44,-2.762E-11,-1.1646E-10,1.051E-10,0.05,-1810282404.05503,,
1.46,-3.278E-11,-1.054E-10,1.3677E-10,0.05,-1525320317.26663,,
1.48,-2.387E-11,-1.0958E-10,1.7121E-10,0.05,-2094679514.03435,,
1.5,-3.002E-11,-1.0433E-10,1.4037E-10,0.05,-1665556295.8028,,
1.52,-2.706E-11,-1.1879E-10,1.2665E-10,0.05,-1847745750.18477,,
1.54,-4.234E-11,-1.1324E-10,8.134E-11,0.05,-1180916391.11951,,
1.56,-3.731E-11,-1.1782E-10,1.219E-10,0.05,-1340123291.3428,,
1.58,-4.164E-11,-1.047E-10,1.3969E-10,0.05,-1200768491.83477,,
1.6,-2.688E-11,-1.0417E-10,1.8755E-10,0.05,-1860119047.61905,,
1.62,-3.032E-11,-1.0411E-10,1.3514E-10,0.05,-1649076517.1504,,
1.64,-2.763E-11,-1.1177E-10,1.1259E-10,0.05,-1809627216.79334,,
1.66,-3.527E-11,-1.1523E-10,9.513E-11,0.05,-1417635384.17919,,
1.68,-3.827E-11,-1.0665E-10,1.3504E-10,0.05,-1306506401.88137,,
1.7,-3.181E-11,-1.0701E-10,1.6828E-10,0.05,-1571832756.99466,,
1.72,-2.912E-11,-1.0181E-10,1.5184E-10,0.05,-1717032967.03297,,
1.74,-2.305E-11,-1.1602E-10,1.3733E-10,0.05,-2169197396.96312,,
1.76,-3.664E-11,-1.0852E-10,9.153E-11,0.05,-1364628820.9607,,
1.78,-2.765E-11,-1.1543E-10,1.3388E-10,0.05,-1808318264.01447,,
1.8,-3.314E-11,-1.0227E-10,1.4599E-10,0.05,-1508750754.37538,,
1.82,-1.856E-11,-1.0322E-10,1.9105E-10,0.05,-2693965517.24138,,
1.84,-2.182E-11,-1.0096E-10,1.4116E-10,0.05,-2291475710.35747,,
1.86,-1.902E-11,-1.109E-10,1.1661E-10,0.05,-2628811777.07676,,
1.88,-3.145E-11,-1.1467E-10,9.299E-11,0.05,-1589825119.23688,,
1.9,-3.394E-11,-1.0725E-10,1.3576E-10,0.05,-1473187978.78609,,
1.92,-2.653E-11,-1.0569E-10,1.6633E-10,0.05,-1884658876.74331,,
1.94,-2.591E-11,-1.0141E-10,1.596E-10,0.05,-1929756850.63682,,
1.96,-1.858E-11,-1.142E-10,1.374E-10,0.05,-2691065662.00215,,
1.98,-3.341E-11,-1.0862E-10,9.316E-11,0.05,-1496557916.79138,,
2,-2.976E-11,-1.1565E-10,1.2467E-10,0.05,-1680107526.88172,,
2.02,-3.715E-11,-1.0054E-10,1.4215E-10,0.05,-1345895020.18843,,
2.04,-2.382E-11,-1.0296E-10,1.8708E-10,0.05,-2099076406.38119,,
2.06,-2.829E-11,-1.0147E-10,1.3926E-10,0.05,-1767408978.43761,,
2.08,-2.402E-11,-1.1061E-10,1.1799E-10,0.05,-2081598667.77685,,
2.1,-3.487E-11,-1.1292E-10,9.151E-11,0.05,-1433897332.95096,,
2.12,-3.917E-11,-1.0652E-10,1.3187E-10,0.05,-1276487107.48021,,
2.14,-3.22E-11,-1.0569E-10,1.6696E-10,0.05,-1552795031.0559,,
2.16,-3.095E-11,-1.0097E-10,1.5731E-10,0.05,-1615508885.29887,,
2.18,-2.514E-11,-1.1406E-10,1.4109E-10,0.05,-1988862370.72395,,
2.2,-3.903E-11,-1.0868E-10,9.38E-11,0.05,-1281065846.78452,,
2.22,-3.292E-11,-1.1536E-10,1.271E-10,0.05,-1518833535.84447,,
2.24,-3.835E-11,-9.92E-11,1.4614E-10,0.05,-1303780964.79791,,
2.26,-2.03E-11,-1.0286E-10,1.9247E-10,0.05,-2463054187.19212,,
2.28,-2.566E-11,-9.937E-11,1.4446E-10,0.05,-1948558067.0304,,
2.3,-2.09E-11,-1.1119E-10,1.1934E-10,0.05,-2392344497.60766,,
2.32,-3.4E-11,-1.1271E-10,8.95E-11,0.05,-1470588235.29412,,
2.34,-3.481E-11,-1.079E-10,1.3611E-10,0.05,-1436368859.52313,,
2.36,-3.114E-11,-1.0378E-10,1.6773E-10,0.05,-1605651894.66924,,
2.38,-2.661E-11,-9.884E-11,1.6393E-10,0.05,-1878992859.82713,,
2.4,-2.279E-11,-1.1295E-10,1.3879E-10,0.05,-2193944712.59324,,
2.42,-3.902E-11,-1.0748E-10,8.948E-11,0.05,-1281394156.84264,,
2.44,-3.36E-11,-1.1503E-10,1.2922E-10,0.05,-1488095238.09524,,
2.46,-4.19E-11,-1.0024E-10,1.4527E-10,0.05,-1193317422.43437,,
2.48,-2.762E-11,-1.0183E-10,1.8594E-10,0.05,-1810282404.05503,,
2.5,-3.073E-11,-1.0407E-10,1.352E-10,0.05,-1627074520.01302,,
2.52,-3.196E-11,-1.0773E-10,1.0594E-10,0.05,-1564455569.46183,,
2.54,-3.87E-11,-1.1336E-10,1.0502E-10,0.05,-1291989664.08269,,
2.56,-4.136E-11,-9.897E-11,1.3433E-10,0.05,-1208897485.49323,,
2.58,-2.736E-11,-1.0425E-10,1.7684E-10,0.05,-1827485380.11696,,
2.6,-3.246E-11,-9.773E-11,1.4803E-10,0.05,-1540357362.90819,,
2.62,-2.564E-11,-1.1316E-10,1.301E-10,0.05,-1950078003.12012,,
2.64,-4.301E-11,-1.0935E-10,8.786E-11,0.05,-1162520344.10602,,
2.66,-3.728E-11,-1.1268E-10,1.3367E-10,0.05,-1341201716.7382,,
2.68,-4.249E-11,-1.0085E-10,1.5589E-10,0.05,-1176747469.99294,,
2.7,-2.81E-11,-9.862E-11,1.7938E-10,0.05,-1779359430.60498,,
2.72,-2.719E-11,-1.0592E-10,1.3846E-10,0.05,-1838911364.47223,,
2.74,-3.387E-11,-1.0727E-10,1.0784E-10,0.05,-1476232654.26631,,
2.76,-3.762E-11,-1.1116E-10,1.1416E-10,0.05,-1329080276.4487,,
2.78,-4.279E-11,-9.635E-11,1.3684E-10,0.05,-1168497312.45618,,
