Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
4.1,5.6809E-10,-7.1347E-10,1.4736E-10,0.05,88014223.0984527,,
4.12,5.8141E-10,-7.2977E-10,1.3053E-10,0.05,85997832.8546121,,
4.14,5.9035E-10,-7.423E-10,1.1649E-10,0.05,84695519.6070128,,
4.16,5.9835E-10,-7.5023E-10,1.5089E-10,0.05,83563131.9461854,,
4.18,6.1674E-10,-7.653E-10,1.6997E-10,0.05,81071440.1530629,,
4.2,6.3113E-10,-7.7369E-10,1.6634E-10,0.05,79222981.0023292,,
4.22,6.4769E-10,-7.9654E-10,1.4805E-10,0.05,77197424.6939122,,
4.24,6.529E-10,-8.054E-10,1.1807E-10,0.05,76581406.0346148,,
4.26,6.7062E-10,-8.1772E-10,1.4745E-10,0.05,74557871.8201068,,
4.28,6.8416E-10,-8.3236E-10,1.7033E-10,0.05,73082319.9251637,,
4.3,7.012E-10,-8.4238E-10,1.6864E-10,0.05,71306332.0022818,,
4.32,7.2116E-10,-8.6732E-10,1.4639E-10,0.05,69332741.6939375,,
4.34,7.2476E-10,-8.7549E-10,1.1529E-10,0.05,68988354.7657155,,
4.36,7.4448E-10,-8.9323E-10,1.3854E-10,0.05,67160971.4162906,,
4.38,7.5429E-10,-9.0566E-10,8.957E-11,0.05,66287502.1543438,,
4.4,7.9283E-10,-9.2068E-10,1.203E-10,0.05,63065222.0526468,,
4.42,8.0525E-10,-9.2751E-10,1.2497E-10,0.05,62092517.8515989,,
4.44,8.2892E-10,-9.4573E-10,1.5902E-10,0.05,60319451.8168219,,
4.46,8.3639E-10,-9.6469E-10,1.1634E-10,0.05,59780724.3032557,,
4.48,8.5571E-10,-9.8113E-10,7.721E-11,0.05,58431010.5058957,,
4.5,8.838E-10,-9.935E-10,1.2249E-10,0.05,56573885.4944558,,
4.52,8.9173E-10,-1.0124E-09,1.7313E-10,0.05,56070783.7574154,,
4.54,9.0693E-10,-1.0355E-09,1.32E-10,0.05,55131046.4975246,,
4.56,9.205E-10,-1.0508E-09,1.0802E-10,0.05,54318305.2688756,,
4.58,9.3537E-10,-1.0725E-09,1.2233E-10,0.05,53454782.5993992,,
4.6,9.502E-10,-1.0834E-09,1.3798E-10,0.05,52620500.947169,,
4.62,9.8123E-10,-1.1049E-09,1.7608E-10,0.05,50956452.6155947,,
4.64,9.9418E-10,-1.1244E-09,1.3734E-10,0.05,50292703.5345712,,
4.66,1.01882E-09,-1.1459E-09,9.57E-11,0.05,49076382.4816945,,
4.68,1.0323E-09,-1.1687E-09,1.3826E-10,0.05,48435532.3065,,
4.7,1.04756E-09,-1.1862E-09,1.5496E-10,0.05,47729962.9615487,,
4.72,1.07461E-09,-1.2021E-09,1.6478E-10,0.05,46528508.0168619,,
4.74,1.09919E-09,-1.2339E-09,1.353E-10,0.05,45488041.1939701,,
4.76,1.10928E-09,-1.2483E-09,9.909E-11,0.05,45074282.4174239,,
4.78,1.13422E-09,-1.2721E-09,1.3676E-10,0.05,44083158.4701381,,
4.8,1.15004E-09,-1.2836E-09,1.2163E-10,0.05,43476748.6348301,,
4.82,1.1841E-09,-1.3126E-09,1.0203E-10,0.05,42226163.3307998,,
4.84,1.2075E-09,-1.3386E-09,1.3354E-10,0.05,41407867.494824,,
4.86,1.2249E-09,-1.3594E-09,1.532E-10,0.05,40819658.7476529,,
4.88,1.2585E-09,-1.3804E-09,1.5356E-10,0.05,39729837.1076679,,
4.9,1.286E-09,-1.4152E-09,1.3253E-10,0.05,38880248.8335925,,
