Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
6.42,4.1855E-06,-4.19E-06,-1.225E-11,0.05,11946.0040616414,,
6.44,4.1956E-06,-4.2003E-06,5.327E-11,0.05,11917.2466393364,,
6.46,4.206E-06,-4.2104E-06,4.298E-11,0.05,11887.779362815,,
6.48,4.2161E-06,-4.2203E-06,5.364E-11,0.05,11859.3012499704,,
6.5,4.2267E-06,-4.2309E-06,8.285E-11,0.05,11829.5597037878,,
6.52,4.2367E-06,-4.2407E-06,1.0405E-10,0.05,11801.6380673637,,
6.54,4.2473E-06,-4.2514E-06,3.511E-11,0.05,11772.1846820333,,
6.56,4.257E-06,-4.2617E-06,4.638E-11,0.05,11745.3605825699,,
6.58,4.2673E-06,-4.2715E-06,3.386E-11,0.05,11717.0107562159,,
6.6,4.2772E-06,-4.2819E-06,1.58E-12,0.05,11689.8905826241,,
6.62,4.2874E-06,-4.2917E-06,-4.32E-12,0.05,11662.0795820311,,
