Vg,Id,Is,Ig,Vd,Rt,Ib,I_handle
3.2,-5.713E-11,-1.000196E-07,1.000016E-07,0.05,-875196919.306844,,
3.22,1.53E-11,-9.99866E-08,1.000015E-07,0.05,3267973856.20915,,
3.24,1.6068E-10,-1.000356E-07,1.000017E-07,0.05,311177495.643515,,
3.26,4.656E-11,-9.99398E-08,1.000016E-07,0.05,1073883161.51203,,
3.28,-5.4E-13,-9.99534E-08,1.000015E-07,0.05,-92592592592.5926,,
3.3,-3.92E-12,-1.000168E-07,1.000018E-07,0.05,-12755102040.8163,,
3.32,-9.698E-11,-1.000252E-07,1.00002E-07,0.05,-515570220.664054,,
3.34,-6.404E-11,-9.99526E-08,1.000015E-07,0.05,-780762023.735165,,
3.36,-2.179E-11,-1.000152E-07,1.000015E-07,0.05,-2294630564.47912,,
3.38,2.466E-11,-1.000046E-07,1.000021E-07,0.05,2027575020.27575,,
3.4,-1.205E-11,-9.9996E-08,1.000017E-07,0.05,-4149377593.361,,
3.42,1.043E-11,-1.000188E-07,1.000015E-07,0.05,4793863854.26654,,
3.44,-1.742E-11,-1.000498E-07,1.000018E-07,0.05,-2870264064.29391,,
3.46,1.442E-11,-9.9914E-08,1.000015E-07,0.05,3467406380.02774,,
3.48,-1.223E-11,-1.000312E-07,1.000013E-07,0.05,-4088307440.71954,,
3.5,2.26E-12,-9.9967E-08,1.000016E-07,0.05,22123893805.3097,,
3.52,-4.338E-11,-1.000722E-07,1.000018E-07,0.05,-1152604887.04472,,
3.54,3.093E-11,-9.99478E-08,1.000018E-07,0.05,1616553507.92111,,
3.56,1.087E-11,-9.99622E-08,1.000021E-07,0.05,4599816007.35971,,
3.58,-8.209E-11,-9.9973E-08,1.000013E-07,0.05,-609087586.794981,,
3.6,3.534E-11,-9.99282E-08,1.000018E-07,0.05,1414827391.05829,,
3.62,8.39E-12,-1.001288E-07,1.000015E-07,0.05,5959475566.15018,,
3.64,2.909E-11,-1.000222E-07,1.000014E-07,0.05,1718803712.61602,,
3.66,1.069E-11,-1.000482E-07,1.000019E-07,0.05,4677268475.21048,,
3.68,-6.21E-12,-1.000762E-07,1.000016E-07,0.05,-8051529790.66022,,
3.7,5.304E-11,-1.00061E-07,1.000015E-07,0.05,942684766.214178,,
3.72,-1.637E-11,-9.99898E-08,1.00002E-07,0.05,-3054367745.8766,,
3.74,-1.866E-11,-9.9967E-08,1.000019E-07,0.05,-2679528403.00107,,
3.76,2.943E-11,-1.000466E-07,1.000017E-07,0.05,1698946653.07509,,
3.78,-9.726E-11,-1.00068E-07,1.000016E-07,0.05,-514085955.171705,,
3.8,1.099E-11,-9.99592E-08,1.000015E-07,0.05,4549590536.85168,,
3.82,-1.5E-12,-1.000162E-07,1.000018E-07,0.05,-33333333333.3333,,
3.84,-1.118E-11,-9.994E-08,1.000018E-07,0.05,-4472271914.13238,,
3.86,-1.531E-11,-9.99634E-08,1.000015E-07,0.05,-3265839320.70542,,
3.88,3.553E-11,-1.00007E-07,1.000015E-07,0.05,1407261469.18097,,
3.9,-7.116E-11,-1.00023E-07,1.000015E-07,0.05,-702641933.670601,,
3.92,-1.833E-11,-9.99458E-08,1.000017E-07,0.05,-2727768685.21549,,
3.94,-5.91E-12,-9.997E-08,1.000018E-07,0.05,-8460236886.63283,,
3.96,2.773E-11,-1.000582E-07,1.000019E-07,0.05,1803101334.29499,,
3.98,-9.32E-12,-9.998E-08,1.000016E-07,0.05,-5364806866.95279,,
4,-8E-14,-9.99916E-08,1.000015E-07,0.05,-625000000000,,
4.02,9.513E-11,-1.000302E-07,1.000017E-07,0.05,525596552.086618,,
4.04,9.599E-11,-1.001886E-07,1.000015E-07,0.05,520887592.457548,,
4.06,-3.586E-11,-9.99164E-08,1.000013E-07,0.05,-1394311210.26213,,
4.08,3.626E-11,-1.00133E-07,1.000018E-07,0.05,1378929950.35852,,
4.1,3.377E-11,-1.000262E-07,1.000016E-07,0.05,1480604086.46728,,
4.12,-2.46E-12,-1.000384E-07,1.000015E-07,0.05,-20325203252.0325,,
4.14,-1.465E-11,-1.000904E-07,1.000017E-07,0.05,-3412969283.27645,,
4.16,-7.768E-11,-1.000076E-07,1.000016E-07,0.05,-643666323.377961,,
4.18,-1.78E-12,-1.000902E-07,1.000015E-07,0.05,-28089887640.4494,,
4.2,-3.251E-11,-9.99636E-08,1.000014E-07,0.05,-1537988311.28883,,
4.22,-1.75E-12,-1.000684E-07,1.000016E-07,0.05,-28571428571.4286,,
4.24,-3.86E-12,-1.00056E-07,1.000018E-07,0.05,-12953367875.6477,,
4.26,-2.151E-11,-9.99028E-08,1.000019E-07,0.05,-2324500232.45002,,
4.28,-3.393E-11,-1.00072E-07,1.000017E-07,0.05,-1473622163.27734,,
4.3,2.366E-11,-1.00024E-07,1.000019E-07,0.05,2113271344.04057,,
4.32,-6.34E-11,-1.000696E-07,1.000015E-07,0.05,-788643533.123028,,
4.34,6.133E-11,-9.99744E-08,1.000016E-07,0.05,815261699.005381,,
4.36,7.8E-13,-9.99564E-08,1.000013E-07,0.05,64102564102.5641,,
4.38,-1.2741E-10,-1.000792E-07,1.000018E-07,0.05,-392433874.892081,,
4.4,-2.056E-11,-9.9958E-08,1.000015E-07,0.05,-2431906614.78599,,
4.42,-1.028E-11,-1.00059E-07,1.000015E-07,0.05,-4863813229.57198,,
4.44,1.851E-11,-1.000216E-07,1.000014E-07,0.05,2701242571.58293,,
4.46,3.561E-11,-1.000512E-07,1.000017E-07,0.05,1404099971.918,,
4.48,1.861E-11,-1.001084E-07,1.000018E-07,0.05,2686727565.82483,,
4.5,-9.069E-11,-1.000296E-07,1.000017E-07,0.05,-551328702.172235,,
4.52,2.129E-11,-9.99884E-08,1.000018E-07,0.05,2348520432.12776,,
4.54,3.058E-11,-9.99726E-08,1.000012E-07,0.05,1635055591.89012,,
